report_id,timestamp_utc,source,report_text,report_type,image_present,image_url,audio_url,lat,lon,location_text,num_reports_window,time_since_first_hours,location_criticality,reporter_id,status,severity_label,text_length,embedding_32d
cee3ea7a-8324-4f68-876b-6da7d2686d02,2025-09-09T08:07:00Z,mobile_app,"Huge pothole right outside City Mall, Pune blocking traffic.",pothole,1,https://example.com/images/b8d5e43e-7965-4dcb-8180-cec6b0ac2930.jpg,,18.520902,73.857217,"City Mall, Pune",0,4.26,0,,in_progress,medium,60,"[0.2301, 0.9859, 0.2872, 0.1041, -0.9782, -0.7613, 0.5264, 0.9968, 0.9834, -0.3999, -0.9785, -0.9819, 0.1816, 0.9651, 0.9884, 0.6214, -0.5567, -0.948, 0.0788, 0.4666, 0.9994, 0.3427, -0.5083, -0.9469, -0.8407, 0.363, 0.9087, 0.4489, -0.0563, -0.9935, -0.6944, 0.2981]"
97563c5e-a90e-4a88-a194-dfcd81705da7,2025-09-07T19:11:00Z,social_media,"Burst water pipe in front of MG Road, Bengaluru flooding the street.",water_leak,1,https://example.com/images/dcfcbfe4-761a-4a4c-bbdb-f2bc285c27a8.jpg,,12.980177,77.600204,"MG Road, Bengaluru",2,37.1,1,2053edad-f166-4032-87de-29abe48a4eb1,in_progress,medium,68,"[0.1837, 0.9089, 0.7298, -0.1063, -0.8997, -0.8663, 0.4534, 0.995, 0.9013, -0.2937, -0.5536, -0.7912, 0.1261, 0.4757, 0.9998, 0.3905, -0.6423, -0.9751, 0.0455, 0.7539, 0.994, 0.7667, -0.7986, -0.9646, -0.4952, 0.0863, 0.8419, 0.9006, -0.4559, -0.9715, -0.8415, 0.1329]"
f01e5cfb-d8e5-4e99-bef1-7d3e232cf5d9,2025-09-08T18:31:00Z,mobile_app,"Continuous water leak outside Connaught Place, Delhi.",water_leak,0,,,28.637758,77.223447,"Connaught Place, Delhi",1,59.67,1,,open,low,53,"[0.5113, 0.9186, 0.2832, -0.2958, -0.9995, -0.5365, 0.2042, 0.999, 0.8301, 0.3608, -0.6497, -0.9131, -0.0025, 0.8374, 0.86, 0.3892, -0.3087, -0.9997, -0.749, 0.3601, 0.9403, 0.5375, -0.6513, -0.9998, -0.8784, 0.69, 0.9603, 0.7189, -0.0128, -0.7868, -0.9582, 0.2237]"
591f78db-489d-4b0b-a022-4ee1a1106d93,2025-09-10T11:26:00Z,mobile_app,"Fallen tree blocking the road near Connaught Place, Delhi after storm.",tree_fall,1,https://example.com/images/75c4c1dc-6953-46fc-a2d8-9ddba366e6d1.jpg,,28.638746,77.214972,"Connaught Place, Delhi",0,25.04,1,a4d48de6-9eaf-407f-bc93-ef3a2b4b2c53,open,critical,70,"[0.5045, 0.9877, 0.7949, 0.1377, -0.7715, -0.8332, 0.3805, 0.9525, 0.7789, -0.3881, -0.733, -0.9392, -0.2866, 0.9801, 0.8321, 0.5606, -0.8919, -0.9901, -0.0834, 0.8595, 0.9192, 0.7069, -0.1095, -0.8636, -0.5098, 0.5401, 0.7931, 0.5088, -0.1276, -0.8192, -0.9316, 0.433]"
6f77126a-e1ce-44dd-a94f-d47f6bae831c,2025-09-08T04:19:00Z,phone_call,"Tree branches fallen near MG Road, Bengaluru endangering passersby.",tree_fall,0,,,12.976324,77.598024,"MG Road, Bengaluru",3,29.78,1,1e518414-ce74-4868-8807-15866cc49096,open,high,67,"[0.5577, 0.9865, 0.8229, -0.5117, -0.9878, -0.9446, 0.0612, 0.9779, 0.8642, -0.0995, -0.9556, -0.916, -0.2633, 0.579, 0.9208, 0.4502, -0.4946, -0.8371, -0.6482, 0.5757, 0.9349, 0.5467, -0.4126, -0.9995, -0.6775, 0.122, 0.9311, 0.9303, -0.1746, -0.8897, -0.7709, 0.4018]"
20567839-37cf-4d1e-80cb-3d44f5767909,2025-09-08T01:34:00Z,open311_feed,"Large hole on the road in front of MG Road, Bengaluru.",pothole,0,,,12.974974,77.600433,"MG Road, Bengaluru",1,15.04,1,,open,low,54,"[0.7889, 0.9363, 0.8143, -0.5645, -0.9994, -0.5045, 0.5902, 0.9875, 0.6601, 0.0281, -0.7274, -0.9473, -0.2795, 0.7833, 0.872, 0.389, -0.6065, -0.823, -0.3742, 0.8153, 0.9547, 0.2275, -0.3232, -0.9363, -0.731, -0.0869, 0.9871, 0.5082, 0.2553, -0.9577, -0.7392, 0.2994]"
40ecd695-6868-47df-9eb7-ddd69bdeff50,2025-09-08T11:39:00Z,phone_call,"Pole light outside Marine Drive, Mumbai flickering badly.",streetlight,0,,,18.941318,72.821839,"Marine Drive, Mumbai",0,53.25,0,fb3fb4ab-e801-43f3-b81d-12531eb0bc84,in_progress,medium,57,"[0.3449, 0.9086, 0.5605, -0.0424, -0.9844, -0.2887, 0.6242, 0.946, 0.5528, 0.3433, -0.9843, -0.9986, -0.5312, 0.5406, 0.8807, 0.5972, -0.4287, -0.9982, -0.3835, 0.2093, 0.9765, 0.0572, -0.7966, -0.9953, -0.8988, 0.3889, 0.9576, 0.9514, -0.433, -0.9525, -0.9041, 0.0862]"
8e2742e4-d90b-4721-a5da-7ae411ff8aa5,2025-09-08T18:15:00Z,mobile_app,"Pothole near Connaught Place, Delhi has grown big and is dangerous for two-wheelers.",pothole,0,,,28.628547,77.213667,"Connaught Place, Delhi",1,28.58,1,c554fb84-81b6-4783-99cb-b29901d2ec75,open,low,84,"[0.5354, 0.9133, 0.793, -0.5162, -0.9908, -0.5887, 0.5439, 0.9955, 0.9715, 0.0455, -0.9035, -0.9982, -0.5286, 0.5688, 0.9349, 0.2706, -0.8803, -0.9591, 0.0084, 0.2433, 0.9942, 0.8126, -0.2185, -0.9535, -0.2427, 0.3361, 0.7918, 0.932, -0.6062, -0.9985, -0.7529, -0.3737]"
7952f479-4626-4a24-b8a9-f62e65af186c,2025-09-13T21:00:00Z,mobile_app,"Continuous water leak outside Marine Drive, Mumbai.",water_leak,0,,,18.943982,72.823729,"Marine Drive, Mumbai",1,64.55,0,17cc2449-e893-4156-9dd7-4bbc21f25266,in_progress,critical,51,"[0.1395, 0.914, 0.4054, -0.3515, -0.9659, -0.9423, 0.1533, 0.9999, 0.8839, -0.3375, -0.9992, -0.9206, 0.2057, 0.4469, 0.9907, -0.2808, -0.7052, -0.997, 0.0915, 0.5499, 0.9666, 0.3245, -0.0944, -0.9984, -0.3285, 0.5483, 0.813, 0.9001, -0.4235, -0.9778, -0.6259, -0.0991]"
5f458ee9-37c5-4585-94bc-86e6567ebc50,2025-09-13T05:50:00Z,mobile_app,"Garbage piled up beside the street outside MG Road, Bengaluru.",garbage,0,,,12.974187,77.598481,"MG Road, Bengaluru",0,39.94,1,5b869f9e-be80-44a4-bc6a-25ebd2c1f50e,open,low,62,"[0.3466, 0.888, 0.5172, -0.1818, -0.947, -0.8368, 0.1044, 0.7184, 0.5, -0.4622, -0.9998, -0.8384, -0.3865, 0.7273, 1.0, 0.3957, -0.7069, -0.9769, -0.4031, 0.5409, 0.998, 0.7921, -0.2576, -0.9507, -0.4862, 0.4449, 0.8737, 0.9197, -0.0303, -0.9946, -0.8837, 0.2028]"
912a246b-af3c-40c1-9386-35ac5b7b9ec2,2025-09-11T07:58:00Z,mobile_app,"Fallen tree blocking the road near Marine Drive, Mumbai after storm.",tree_fall,0,,,18.940468,72.829006,"Marine Drive, Mumbai",1,22.98,0,,in_progress,medium,68,"[0.8236, 0.9778, 0.7282, -0.1383, -0.9973, -0.7945, 0.6043, 0.7935, 0.4146, 0.2424, -0.9741, -0.9995, 0.1602, 0.9812, 0.9974, -0.0896, -0.9015, -0.9781, -0.0018, 0.8108, 0.9683, 0.7526, -0.3067, -0.9526, -0.8297, 0.2863, 0.9472, 0.7347, -0.318, -0.9656, -0.7717, 0.4861]"
8d930d73-ca47-4d95-ab58-c49a284394a8,2025-09-13T12:09:00Z,open311_feed,"Continuous water leak outside Connaught Place, Delhi.",water_leak,1,https://example.com/images/825359b9-cbdc-4785-9a99-c46c1c33e8b4.jpg,,28.621793,77.226516,"Connaught Place, Delhi",2,11.98,1,,open,low,53,"[0.6012, 0.9971, 0.1739, -0.1889, -0.9965, -0.9236, -0.1835, 0.8069, 0.6272, -0.1328, -0.953, -0.9747, -0.1911, 0.7813, 0.8565, 0.0175, -0.4285, -0.7525, -0.3586, 0.4312, 0.8775, 0.7866, -0.7448, -0.9859, -0.7064, 0.2088, 0.9967, 0.684, -0.0739, -0.7334, -0.6396, 0.0365]"
f670d0c7-e475-4ee5-b9aa-ddbebbb1d6e5,2025-09-13T12:09:00Z,phone_call,"Huge pothole right outside MG Road, Bengaluru blocking traffic.",pothole,1,https://example.com/images/9c776c00-7f53-4e1f-b4f0-d8057d5a2edd.jpg,,12.970853,77.601822,"MG Road, Bengaluru",0,23.83,1,32cd3296-9d42-4e80-be17-f0584e1af1a2,open,low,63,"[0.7158, 0.9983, 0.8164, -0.4932, -0.9502, -0.5191, 0.5646, 0.9193, 0.8389, 0.4081, -0.7104, -0.9603, 0.137, 0.9424, 0.9047, -0.0914, -0.7372, -0.9962, -0.6072, 0.2613, 0.9688, 0.4809, -0.8276, -0.9693, -0.6773, 0.2569, 0.8313, 0.797, -0.1825, -0.7822, -0.676, 0.3753]"
a1ad92ce-624a-47a0-8770-091cc1c17b43,2025-09-12T16:01:00Z,mobile_app,"Huge pothole right outside Park Street, Kolkata blocking traffic.",pothole,0,,,22.563188,88.355603,"Park Street, Kolkata",1,30.11,0,658e25a0-3b44-4459-9743-de6c047dfe4e,open,low,65,"[0.1847, 0.9979, 0.4333, -0.4826, -0.959, -0.6656, 0.205, 0.756, 0.8958, -0.0262, -0.5882, -0.9347, -0.5285, 0.5398, 0.7788, -0.2531, -0.7156, -0.9767, -0.1641, 0.5363, 0.9133, 0.4816, -0.0914, -0.8623, -0.3632, 0.1587, 0.9095, 0.6719, 0.1059, -0.9257, -0.6237, 0.3429]"
06247b15-47e2-4f55-94db-e65b56e1fcf8,2025-09-08T14:00:00Z,open311_feed,"Water leaking from pipe near Park Street, Kolkata causing slippery road.",water_leak,1,https://example.com/images/586d660d-9ee3-4a86-90e8-7b41df7419d2.jpg,,22.564962,88.356281,"Park Street, Kolkata",0,30.61,0,,in_progress,high,72,"[0.245, 0.9541, 0.8954, -0.1209, -0.9888, -0.9307, 0.5498, 0.7408, 0.5752, 0.2132, -0.9669, -0.769, 0.2904, 0.8644, 0.958, 0.0917, -0.8805, -0.8604, -0.0441, 0.6598, 0.9937, 0.3842, -0.1763, -0.9143, -0.7447, 0.4259, 0.9692, 0.6889, -0.5858, -0.9996, -0.9581, 0.328]"
f63b46c5-ecc5-4238-962f-967fbe45f708,2025-09-11T21:50:00Z,mobile_app,"Pothole near Connaught Place, Delhi has grown big and is dangerous for two-wheelers.",pothole,1,https://example.com/images/caee90f2-9f03-471a-80c5-4fd67f248168.jpg,,28.633017,77.217831,"Connaught Place, Delhi",1,54.83,1,,open,high,84,"[0.5459, 0.9547, 0.6649, -0.3054, -0.9969, -0.3922, -0.1889, 0.9433, 0.9114, -0.4895, -0.8101, -0.5779, -0.2368, 0.4224, 0.8039, -0.0248, -0.8537, -0.9839, -0.1844, 0.487, 0.9369, 0.441, -0.2247, -0.9913, -0.7961, 0.1354, 0.9922, 0.8055, -0.299, -0.9613, -0.802, -0.0721]"
980bc894-622f-4fa9-abd8-8ab2c0b3f53d,2025-09-12T22:52:00Z,mobile_app,"Overflowing garbage bin near MG Road, Bengaluru with foul smell.",garbage,1,https://example.com/images/a4c52269-ba53-4b6a-a65d-68dd6590c97c.jpg,,12.975261,77.600037,"MG Road, Bengaluru",0,65.48,1,,open,low,64,"[0.7672, 0.9536, 0.8666, -0.2171, -0.808, -0.58, 0.3576, 0.6951, 0.7168, -0.2967, -0.9713, -0.9074, -0.4575, 0.5045, 0.9971, 0.5892, -0.7744, -0.9712, -0.3935, 0.1578, 0.9971, 0.7647, -0.7638, -0.9913, -0.6092, 0.0961, 0.8172, 0.4514, 0.1703, -0.8881, -0.8986, -0.0332]"
6283094e-dd95-4b5e-bc44-6c47efdb92c7,2025-09-12T21:12:00Z,mobile_app,"Dumped waste near City Mall, Pune, needs cleaning.",garbage,0,,,18.532506,73.847929,"City Mall, Pune",3,53.88,0,,in_progress,low,50,"[0.4281, 0.9381, 0.2426, 0.0016, -0.8314, -0.5254, 0.0683, 0.9112, 0.5921, 0.1761, -0.939, -0.9683, 0.0346, 0.9147, 0.9891, -0.2312, -0.3135, -0.8428, 0.0263, 0.3484, 0.9826, 0.7191, -0.39, -0.9965, -0.3419, 0.6139, 0.8942, 0.7761, 0.0332, -0.9786, -0.9746, 0.4554]"
4cff7cb1-4de4-4940-b239-3e8f402b41b2,2025-09-10T14:14:00Z,phone_call,"Fallen tree blocking the road near MG Road, Bengaluru after storm.",tree_fall,1,https://example.com/images/b3e78061-a967-4091-ab11-f48860bf7fde.jpg,,12.982469,77.594068,"MG Road, Bengaluru",1,4.86,1,707bc60d-9315-4279-b090-29de386092c5,open,critical,66,"[0.0604, 0.9762, 0.5932, -0.468, -0.9778, -0.7629, 0.4065, 0.7168, 0.7759, -0.1901, -0.7531, -0.951, -0.055, 0.5946, 0.7833, 0.1707, -0.6309, -0.9375, -0.015, 0.7389, 0.9379, 0.2883, -0.6734, -0.9598, -0.8795, -0.0465, 0.964, 0.7318, -0.3283, -0.8598, -0.6243, 0.3191]"
81458a37-2620-45ed-9882-60993d925ae4,2025-09-08T19:12:00Z,phone_call,"Large hole on the road in front of MG Road, Bengaluru.",pothole,0,,https://example.com/audio/c16fdb98-1196-4250-a9a1-348c6281d0b5.wav,12.976581,77.599572,"MG Road, Bengaluru",0,53.98,1,,in_progress,critical,54,"[0.1178, 0.9463, 0.7219, -0.2838, -0.9823, -0.8522, 0.638, 0.9745, 0.8008, -0.0859, -0.5897, -0.6496, -0.3889, 0.5571, 0.8044, -0.1852, -0.8227, -0.9867, -0.1086, 0.1524, 0.9055, 0.8299, -0.0548, -0.9805, -0.2109, 0.0462, 0.9672, 0.9454, -0.5045, -0.9914, -0.6891, -0.1902]"
ec893af7-7378-4561-a284-5173097391d4,2025-09-13T09:24:00Z,phone_call,"Fallen tree blocking the road near City Mall, Pune after storm.",tree_fall,0,,,18.527159,73.853774,"City Mall, Pune",4,4.96,0,b39c94ee-087a-4ee8-bfdf-1345cc561885,open,high,63,"[0.7479, 0.9705, 0.5551, 0.1332, -0.8719, -0.6589, 0.0207, 0.9734, 0.8197, -0.1661, -0.8765, -0.713, -0.3625, 0.9721, 0.8119, 0.4465, -0.294, -0.9914, -0.5782, 0.4767, 0.9134, 0.1137, -0.8191, -0.847, -0.4577, 0.6566, 0.9997, 0.9209, -0.2527, -0.8214, -0.798, -0.3486]"
ae4712d7-9607-404f-bac6-ac4740a5c087,2025-09-10T12:18:00Z,mobile_app,"Fallen tree blocking the road near City Mall, Pune after storm.",tree_fall,0,,,18.515832,73.861429,"City Mall, Pune",0,36.39,0,,open,critical,63,"[0.5579, 0.8735, 0.461, 0.0109, -0.9128, -0.4189, 0.5995, 0.8956, 0.5588, 0.0984, -0.8563, -0.9718, 0.3683, 0.5394, 0.8063, 0.5638, -0.3873, -0.9854, -0.5103, 0.2679, 0.9981, 0.219, -0.4446, -0.9951, -0.2766, -0.0423, 0.9946, 0.825, -0.4172, -0.9709, -0.9324, 0.4265]"
fe4a253a-3f68-46c3-b320-858a8fcc0117,2025-09-11T08:24:00Z,mobile_app,"Overflowing garbage bin near City Mall, Pune with foul smell.",garbage,0,,,18.521298,73.858692,"City Mall, Pune",0,53.86,0,4ef4a0a4-c806-4ab4-83d4-640d8c161042,open,low,61,"[0.7201, 0.9085, 0.9043, -0.6356, -0.9637, -0.9138, 0.5146, 0.8862, 0.7135, -0.2181, -0.9158, -0.9656, 0.2439, 0.4398, 0.9974, -0.1933, -0.6709, -0.9888, 0.0555, 0.8304, 0.9961, 0.8125, -0.4527, -0.9234, -0.5302, 0.6357, 0.9528, 0.9473, -0.3976, -0.7824, -0.9325, -0.2268]"
ae14715f-31de-42d1-afde-2186d484502e,2025-09-11T09:25:00Z,mobile_app,"Pole light outside Marine Drive, Mumbai flickering badly.",streetlight,0,,,18.949953,72.815526,"Marine Drive, Mumbai",2,6.32,0,436002e1-4849-436b-8a21-742569299ac1,open,medium,57,"[0.5993, 0.9745, 0.7786, -0.7529, -0.9858, -0.9532, 0.0991, 0.9901, 0.8106, -0.3491, -0.7952, -0.8419, -0.2423, 0.6473, 0.9938, 0.1106, -0.3158, -0.8618, -0.5385, 0.8187, 0.9987, 0.5921, -0.5587, -0.9463, -0.8266, 0.1149, 0.895, 0.6748, -0.4942, -0.9942, -0.6067, 0.5072]"
a091e63f-38e1-4110-9994-b8ea8f93d3dd,2025-09-12T01:25:00Z,phone_call,"Tree branches fallen near Park Street, Kolkata endangering passersby.",tree_fall,1,https://example.com/images/46b6dd87-1e52-4a60-8e97-c72691045053.jpg,https://example.com/audio/b638a6dd-e5b8-47d6-8054-d3286d7fbd18.wav,22.570389,88.369065,"Park Street, Kolkata",0,40.58,0,593af907-de86-44cd-84df-ffc6701c2bec,open,medium,69,"[0.8349, 0.9521, 0.6047, -0.1667, -0.9755, -0.9295, -0.0505, 0.805, 0.7823, 0.4115, -0.997, -0.9789, -0.4222, 0.913, 0.7098, -0.1359, -0.5775, -0.9672, -0.2599, 0.8761, 0.938, 0.1442, -0.764, -0.9216, -0.6883, 0.7237, 0.953, 0.922, -0.0274, -0.7592, -0.9516, 0.5079]"
0ae2f1b0-532b-4435-8189-bb6197bc4456,2025-09-07T18:25:00Z,open311_feed,"Streetlight not working in front of Connaught Place, Delhi since yesterday.",streetlight,1,https://example.com/images/ff1692f2-60e1-4088-9c78-b570aa7372de.jpg,,28.62696,77.221848,"Connaught Place, Delhi",0,58.64,1,2bb16a22-f330-44b0-b9bf-212d57713184,in_progress,high,75,"[0.2903, 0.9237, 0.9085, -0.5315, -0.9903, -0.4191, 0.4685, 0.9592, 0.9467, 0.1064, -0.9826, -0.8163, 0.0732, 0.5122, 0.9362, 0.3679, -0.3615, -0.9977, -0.5056, 0.708, 0.8563, 0.1687, -0.6279, -0.986, -0.7153, -0.121, 0.8805, 0.549, -0.0761, -0.9983, -0.6408, -0.3595]"
696bdd45-907e-4e64-bd7d-4e046f62a3e1,2025-09-08T12:54:00Z,mobile_app,"Garbage piled up beside the street outside Connaught Place, Delhi.",garbage,1,https://example.com/images/d6341df2-0b64-4b89-a5c3-77f204cdbb04.jpg,,28.639183,77.222998,"Connaught Place, Delhi",0,16.24,1,73737202-d73b-455d-9c03-08ec4e9e5ed7,in_progress,low,66,"[0.0334, 0.8521, 0.771, 0.0369, -0.9321, -0.385, -0.122, 0.7116, 0.4644, -0.5255, -0.7914, -0.5489, 0.3211, 0.9079, 0.957, 0.0543, -0.7829, -0.9879, -0.7146, 0.4631, 0.8504, 0.5496, -0.5337, -0.9346, -0.5585, 0.5037, 0.9187, 0.924, -0.1183, -0.9567, -0.7986, -0.3536]"
71158a43-5581-4060-89ce-115b0ecb67ce,2025-09-13T15:31:00Z,mobile_app,"Streetlight not working in front of MG Road, Bengaluru since yesterday.",streetlight,1,https://example.com/images/ce434fd2-6f8c-4234-8c2d-28da41695dfa.jpg,,12.969427,77.604698,"MG Road, Bengaluru",0,70.35,1,1188d7ec-916e-46e1-bbc5-bfc08a3291e3,open,medium,71,"[0.7067, 0.995, 0.2442, -0.1231, -0.9975, -0.7806, 0.0877, 0.8904, 0.9452, 0.3711, -0.8495, -0.9643, 0.2674, 0.8403, 0.9999, 0.0115, -0.379, -0.9251, -0.0414, 0.5349, 0.944, 0.6916, -0.0698, -0.9848, -0.573, 0.7399, 0.9999, 0.3316, -0.294, -0.8199, -0.8988, -0.0211]"
db996852-1852-4702-9b6a-aa6e316dc8f7,2025-09-13T01:45:00Z,mobile_app,"Broken streetlight near MG Road, Bengaluru making area dark at night.",streetlight,0,,,12.977683,77.599627,"MG Road, Bengaluru",5,58.21,1,046cad76-e19c-42a3-92c1-c8f7bc4a77db,open,critical,69,"[0.8351, 0.9908, 0.1438, -0.4668, -0.9926, -0.8549, 0.5872, 0.9982, 0.9774, 0.0367, -0.8263, -0.9459, -0.2861, 0.7782, 0.741, -0.0785, -0.7926, -0.9704, -0.4168, 0.5353, 0.9632, 0.3924, -0.6941, -0.9295, -0.2063, 0.4168, 0.8239, 0.8351, -0.2583, -0.877, -0.8442, -0.0329]"
33a95c49-da41-4299-a48d-1a3ef6bb7b38,2025-09-07T19:48:00Z,phone_call,"Pothole near Connaught Place, Delhi has grown big and is dangerous for two-wheelers.",pothole,0,,,28.633897,77.206524,"Connaught Place, Delhi",0,23.87,1,2dc12962-466b-4e75-96a2-f785aa74ee88,in_progress,low,84,"[0.7961, 0.9473, 0.9007, -0.6255, -0.9174, -0.843, 0.2069, 0.9876, 0.9703, -0.4297, -0.6515, -0.5581, -0.1229, 0.9519, 0.9913, 0.2871, -0.8061, -0.9959, -0.5957, 0.8274, 0.949, 0.2296, -0.7682, -0.9666, -0.579, 0.0262, 0.924, 0.6944, 0.1382, -1.0, -0.5112, -0.3774]"
29e8f928-c516-40ff-8ad3-f61a49034043,2025-09-12T11:38:00Z,mobile_app,"Garbage piled up beside the street outside City Mall, Pune.",garbage,0,,,18.523199,73.854619,"City Mall, Pune",0,2.2,0,b44a5236-6fe7-4b9d-8701-15b5d84e9bc9,open,high,59,"[0.1767, 0.9554, 0.5267, -0.2067, -0.8531, -0.379, 0.4491, 0.9864, 0.9085, 0.0382, -0.6729, -0.8383, 0.3881, 0.961, 0.8726, 0.0303, -0.5321, -0.9915, -0.7376, 0.8021, 0.9403, 0.8317, -0.7958, -0.9964, -0.5069, -0.124, 0.8999, 0.4522, -0.0311, -0.9926, -0.6984, 0.0079]"
9c0a4795-6e0e-4b19-b5c6-67685263e331,2025-09-10T05:34:00Z,phone_call,"Overflowing garbage bin near Connaught Place, Delhi with foul smell.",garbage,0,,https://example.com/audio/c20cdd01-5fdb-4d6a-92bd-4b97fa3bbfb9.wav,28.630936,77.212821,"Connaught Place, Delhi",0,60.72,1,736f0a79-2eaa-4551-9b85-e715ed800a88,in_progress,medium,68,"[0.5721, 0.9631, 0.8591, 0.0777, -0.9622, -0.5993, 0.5466, 0.8294, 0.6546, -0.4507, -0.7669, -0.9881, 0.1978, 0.9719, 0.7849, -0.0943, -0.7784, -0.928, -0.168, 0.7654, 0.9725, -0.0063, -0.2651, -0.9897, -0.6776, -0.0973, 1.0, 0.646, 0.0843, -0.993, -0.9297, 0.1184]"
a7bea39b-75ad-47b3-8f5f-0108c31fc3ff,2025-09-08T09:34:00Z,mobile_app,"Huge pothole right outside Connaught Place, Delhi blocking traffic.",pothole,0,,,28.627867,77.21157,"Connaught Place, Delhi",1,40.25,1,,closed,medium,67,"[0.7831, 0.9965, 0.7952, -0.0816, -0.9874, -0.7596, 0.5677, 0.8859, 0.7441, -0.039, -0.6389, -0.9983, 0.068, 0.8489, 0.8854, 0.2336, -0.4676, -0.9874, -0.1681, 0.629, 1.0, 0.12, -0.159, -0.9088, -0.7104, 0.7542, 0.9821, 0.2837, 0.1307, -0.9999, -0.9443, -0.3289]"
3d22f9c9-a454-4ce6-b09a-922a02ee814e,2025-09-12T08:50:00Z,open311_feed,"Huge pothole right outside Marine Drive, Mumbai blocking traffic.",pothole,0,,,18.955067,72.819088,"Marine Drive, Mumbai",0,11.41,0,,in_progress,medium,65,"[0.129, 0.9906, 0.6535, -0.2835, -0.9725, -0.9576, 0.248, 0.9924, 0.4571, -0.4504, -0.9716, -0.86, -0.5214, 0.4239, 0.8273, 0.4633, -0.9204, -0.9994, -0.6793, 0.6082, 0.9935, 0.7991, -0.0545, -0.9262, -0.6263, 0.3779, 0.9839, 0.7451, -0.4009, -0.7575, -0.4076, 0.0742]"
e413ff20-e596-4118-9ada-46403b41c036,2025-09-13T06:11:00Z,mobile_app,"Overflowing garbage bin near City Mall, Pune with foul smell.",garbage,0,,,18.523524,73.859616,"City Mall, Pune",1,46.84,0,1063f7cf-d939-418d-bd0f-2a3e51bdb06c,closed,low,61,"[0.253, 0.9993, 0.888, -0.7533, -0.9987, -0.5888, -0.2604, 0.9865, 0.8458, 0.0445, -0.9012, -0.8875, -0.4016, 0.9039, 0.8808, 0.3957, -0.8156, -0.9273, -0.5477, 0.6861, 0.9602, 0.1598, -0.1135, -0.9877, -0.8495, -0.0187, 0.8269, 0.8799, 0.0745, -0.8353, -0.7788, -0.2126]"
dd516c06-9041-46b1-b394-1443f6747b15,2025-09-10T23:44:00Z,mobile_app,"Drain blocked near Connaught Place, Delhi causing dirty water overflow.",drain_blockage,1,https://example.com/images/24d13daf-6176-4d22-9d1c-5476fcd04f99.jpg,,28.627498,77.217267,"Connaught Place, Delhi",2,65.3,1,,in_progress,critical,71,"[0.1486, 0.8867, 0.5891, -0.5497, -0.819, -0.8559, -0.052, 0.9909, 0.9039, -0.0395, -0.6249, -0.984, -0.5029, 0.6625, 0.7873, 0.385, -0.8576, -0.9832, -0.0912, 0.1951, 0.9083, 0.322, -0.1784, -0.9792, -0.6404, 0.4698, 0.9847, 0.9251, -0.5147, -0.7886, -0.8496, 0.5196]"
05e10cf6-af01-4013-b95b-3e3203f2232e,2025-09-12T20:28:00Z,mobile_app,"Dumped waste near Marine Drive, Mumbai, needs cleaning.",garbage,1,https://example.com/images/13394097-be18-4f30-8df6-1b203e7d4a2a.jpg,,18.946171,72.823271,"Marine Drive, Mumbai",4,7.47,0,,open,high,55,"[0.5387, 0.9912, 0.5058, -0.5952, -0.9949, -0.4083, 0.562, 0.992, 0.5081, -0.0583, -0.874, -0.6278, -0.1254, 0.4768, 0.8689, 0.6408, -0.917, -0.9699, -0.1057, 0.767, 0.9808, 0.0354, -0.772, -0.9991, -0.43, 0.4666, 0.9636, 0.5207, -0.2061, -0.9836, -0.6994, -0.2641]"
6f185252-1386-4491-b386-3f2117a1e337,2025-09-09T02:37:00Z,social_media,"Huge pothole right outside Park Street, Kolkata blocking traffic.",pothole,1,https://example.com/images/bb17610c-eed6-4332-be16-0691135fb0d7.jpg,,22.562126,88.367272,"Park Street, Kolkata",0,23.09,0,ddfd4537-6477-4208-aa9c-dcad9bbf170c,open,high,65,"[0.4855, 0.9998, 0.6911, -0.6253, -0.8059, -0.744, 0.2858, 0.7207, 0.7994, 0.1085, -0.9999, -0.7319, -0.5215, 0.7427, 0.9949, 0.1582, -0.8992, -0.8713, 0.1134, 0.7089, 0.8917, 0.4158, -0.6158, -0.9944, -0.7117, 0.6385, 0.9936, 0.4169, -0.0576, -0.997, -0.7284, 0.2962]"
11474927-ed91-4cb4-a912-616095b01ecc,2025-09-11T10:17:00Z,phone_call,"Pothole near Marine Drive, Mumbai has grown big and is dangerous for two-wheelers.",pothole,1,https://example.com/images/3c64905e-af5c-4cfc-b28d-a3bee1c257eb.jpg,https://example.com/audio/3d464e08-d7ac-4332-8244-03a36a9679f2.wav,18.936512,72.82816,"Marine Drive, Mumbai",1,51.61,0,,open,low,82,"[0.5736, 0.9275, 0.2098, -0.2487, -0.9676, -0.481, 0.4201, 0.7343, 0.847, -0.481, -0.9875, -0.8291, 0.2043, 0.7734, 0.8672, -0.2457, -0.4138, -0.9759, -0.3138, 0.1977, 0.8703, 0.1517, -0.4722, -0.9986, -0.21, 0.0444, 0.9922, 0.5174, 0.1454, -0.8971, -0.728, 0.45]"
